in Hz,Spectrum in dBm
2.8641701E+07,-5.77775E+01
2.8642178E+07,-5.72775E+01
2.8642654E+07,-5.68775E+01
2.8643131E+07,-5.65775E+01
2.8643608E+07,-5.63175E+01
2.8644085E+07,-5.60975E+01
2.8644562E+07,-5.59175E+01
2.8645039E+07,-5.57375E+01
2.8645515E+07,-5.55775E+01
2.8645992E+07,-5.53975E+01
2.8646469E+07,-5.52175E+01
2.8646946E+07,-5.50175E+01
2.8647423E+07,-5.48175E+01
2.8647900E+07,-5.45975E+01
2.8648376E+07,-5.43775E+01
2.8648853E+07,-5.41575E+01
2.8649330E+07,-5.39575E+01
2.8649807E+07,-5.37775E+01
2.8650284E+07,-5.36375E+01
2.8650761E+07,-5.35375E+01
2.8651237E+07,-5.34775E+01
2.8651714E+07,-5.34775E+01
2.8652191E+07,-5.35175E+01
2.8652668E+07,-5.36375E+01
2.8653145E+07,-5.38175E+01
2.8653622E+07,-5.40375E+01
2.8654099E+07,-5.43175E+01
2.8654575E+07,-5.46375E+01
2.8655052E+07,-5.49775E+01
2.8655529E+07,-5.53375E+01
2.8656006E+07,-5.56575E+01
2.8656483E+07,-5.59575E+01
2.8656960E+07,-5.62175E+01
2.8657436E+07,-5.64375E+01
2.8657913E+07,-5.66375E+01
2.8658390E+07,-5.68175E+01
2.8658867E+07,-5.70175E+01
2.8659344E+07,-5.72575E+01
2.8659821E+07,-5.75975E+01
2.8660297E+07,-5.80175E+01
2.8660774E+07,-5.85575E+01
2.8661251E+07,-5.92375E+01
2.8661728E+07,-6.00975E+01
2.8662205E+07,-6.11375E+01
2.8662682E+07,-6.23575E+01
2.8663158E+07,-6.37375E+01
2.8663635E+07,-6.53175E+01
2.8664112E+07,-6.68575E+01
2.8664589E+07,-6.79975E+01
2.8665066E+07,-6.81975E+01
2.8665543E+07,-6.74175E+01
2.8666019E+07,-6.61175E+01
2.8666496E+07,-6.47375E+01
2.8666973E+07,-6.34775E+01
2.8667450E+07,-6.23975E+01
2.8667927E+07,-6.14575E+01
2.8668404E+07,-6.06975E+01
2.8668880E+07,-6.00775E+01
2.8669357E+07,-5.96175E+01
2.8669834E+07,-5.92575E+01
2.8670311E+07,-5.90375E+01
2.8670788E+07,-5.88975E+01
2.8671265E+07,-5.88575E+01
2.8671741E+07,-5.88975E+01
2.8672218E+07,-5.89975E+01
2.8672695E+07,-5.91175E+01
2.8673172E+07,-5.92775E+01
2.8673649E+07,-5.94375E+01
2.8674126E+07,-5.96175E+01
2.8674603E+07,-5.97775E+01
2.8675079E+07,-5.99175E+01
2.8675556E+07,-6.00775E+01
2.8676033E+07,-6.02175E+01
2.8676510E+07,-6.03175E+01
2.8676987E+07,-6.03375E+01
2.8677464E+07,-6.02375E+01
2.8677940E+07,-5.99775E+01
2.8678417E+07,-5.95175E+01
2.8678894E+07,-5.89175E+01
2.8679371E+07,-5.82175E+01
2.8679848E+07,-5.74575E+01
2.8680325E+07,-5.66975E+01
2.8680801E+07,-5.59775E+01
2.8681278E+07,-5.53175E+01
2.8681755E+07,-5.47375E+01
2.8682232E+07,-5.42375E+01
2.8682709E+07,-5.38175E+01
2.8683186E+07,-5.34775E+01
2.8683662E+07,-5.31975E+01
2.8684139E+07,-5.29775E+01
2.8684616E+07,-5.28175E+01
2.8685093E+07,-5.26975E+01
2.8685570E+07,-5.26175E+01
2.8686047E+07,-5.25575E+01
2.8686523E+07,-5.25175E+01
2.8687000E+07,-5.24775E+01
2.8687477E+07,-5.24575E+01
2.8687954E+07,-5.24175E+01
2.8688431E+07,-5.23975E+01
2.8688908E+07,-5.23575E+01
2.8689384E+07,-5.23175E+01
2.8689861E+07,-5.22975E+01
2.8690338E+07,-5.22775E+01
2.8690815E+07,-5.22975E+01
2.8691292E+07,-5.23175E+01
2.8691769E+07,-5.23975E+01
2.8692245E+07,-5.24975E+01
2.8692722E+07,-5.26575E+01
2.8693199E+07,-5.28775E+01
2.8693676E+07,-5.31575E+01
2.8694153E+07,-5.35175E+01
2.8694630E+07,-5.39575E+01
2.8695107E+07,-5.44575E+01
2.8695583E+07,-5.50575E+01
2.8696060E+07,-5.57575E+01
2.8696537E+07,-5.65575E+01
2.8697014E+07,-5.74575E+01
2.8697491E+07,-5.84775E+01
2.8697968E+07,-5.96175E+01
2.8698444E+07,-6.08375E+01
2.8698921E+07,-6.21575E+01
2.8699398E+07,-6.35375E+01
2.8699875E+07,-6.49175E+01
2.8700352E+07,-6.60975E+01
2.8700829E+07,-6.69575E+01
2.8701305E+07,-6.73375E+01
2.8701782E+07,-6.72975E+01
2.8702259E+07,-6.69975E+01
2.8702736E+07,-6.65575E+01
2.8703213E+07,-6.61575E+01
2.8703690E+07,-6.58175E+01
2.8704166E+07,-6.55775E+01
2.8704643E+07,-6.54775E+01
2.8705120E+07,-6.54575E+01
2.8705597E+07,-6.55375E+01
2.8706074E+07,-6.56975E+01
2.8706551E+07,-6.58975E+01
2.8707027E+07,-6.61175E+01
2.8707504E+07,-6.62775E+01
2.8707981E+07,-6.63775E+01
2.8708458E+07,-6.63575E+01
2.8708935E+07,-6.61975E+01
2.8709412E+07,-6.59175E+01
2.8709888E+07,-6.55375E+01
2.8710365E+07,-6.51175E+01
2.8710842E+07,-6.46775E+01
2.8711319E+07,-6.42375E+01
2.8711796E+07,-6.38375E+01
2.8712273E+07,-6.34575E+01
2.8712749E+07,-6.31175E+01
2.8713226E+07,-6.28375E+01
2.8713703E+07,-6.24975E+01
2.8714180E+07,-6.21975E+01
2.8714657E+07,-6.18775E+01
2.8715134E+07,-6.15575E+01
2.8715611E+07,-6.11975E+01
2.8716087E+07,-6.07775E+01
2.8716564E+07,-6.03575E+01
2.8717041E+07,-5.98775E+01
2.8717518E+07,-5.93775E+01
2.8717995E+07,-5.88375E+01
2.8718472E+07,-5.82975E+01
2.8718948E+07,-5.77375E+01
2.8719425E+07,-5.71975E+01
2.8719902E+07,-5.66775E+01
2.8720379E+07,-5.61975E+01
2.8720856E+07,-5.57375E+01
2.8721333E+07,-5.53175E+01
2.8721809E+07,-5.49775E+01
2.8722286E+07,-5.46775E+01
2.8722763E+07,-5.44375E+01
2.8723240E+07,-5.42575E+01
2.8723717E+07,-5.41575E+01
2.8724194E+07,-5.40975E+01
2.8724670E+07,-5.41175E+01
2.8725147E+07,-5.41975E+01
2.8725624E+07,-5.43375E+01
2.8726101E+07,-5.45175E+01
2.8726578E+07,-5.47575E+01
2.8727055E+07,-5.50175E+01
2.8727531E+07,-5.52975E+01
2.8728008E+07,-5.55975E+01
2.8728485E+07,-5.58975E+01
2.8728962E+07,-5.61975E+01
2.8729439E+07,-5.64575E+01
2.8729916E+07,-5.66975E+01
2.8730392E+07,-5.68975E+01
2.8730869E+07,-5.70375E+01
2.8731346E+07,-5.71575E+01
2.8731823E+07,-5.72375E+01
2.8732300E+07,-5.72575E+01
2.8732777E+07,-5.72375E+01
2.8733253E+07,-5.72175E+01
2.8733730E+07,-5.71775E+01
2.8734207E+07,-5.71575E+01
2.8734684E+07,-5.71175E+01
2.8735161E+07,-5.71175E+01
2.8735638E+07,-5.71375E+01
2.8736115E+07,-5.71975E+01
2.8736591E+07,-5.72975E+01
2.8737068E+07,-5.74375E+01
2.8737545E+07,-5.75975E+01
2.8738022E+07,-5.78175E+01
2.8738499E+07,-5.80775E+01
2.8738976E+07,-5.83575E+01
2.8739452E+07,-5.86575E+01
2.8739929E+07,-5.89775E+01
2.8740406E+07,-5.92975E+01
2.8740883E+07,-5.96375E+01
2.8741360E+07,-5.99375E+01
2.8741837E+07,-6.02575E+01
2.8742313E+07,-6.05575E+01
2.8742790E+07,-6.08175E+01
2.8743267E+07,-6.10175E+01
2.8743744E+07,-6.11975E+01
2.8744221E+07,-6.13175E+01
2.8744698E+07,-6.13775E+01
2.8745174E+07,-6.13775E+01
2.8745651E+07,-6.13375E+01
2.8746128E+07,-6.12575E+01
2.8746605E+07,-6.11375E+01
2.8747082E+07,-6.09975E+01
2.8747559E+07,-6.09175E+01
2.8748035E+07,-6.08375E+01
2.8748512E+07,-6.08175E+01
2.8748989E+07,-6.08375E+01
2.8749466E+07,-6.09375E+01
2.8749943E+07,-6.11375E+01
2.8750420E+07,-6.13975E+01
2.8750896E+07,-6.17775E+01
2.8751373E+07,-6.22775E+01
2.8751850E+07,-6.28775E+01
2.8752327E+07,-6.35975E+01
2.8752804E+07,-6.44775E+01
2.8753281E+07,-6.54775E+01
2.8753757E+07,-6.65975E+01
2.8754234E+07,-6.77975E+01
2.8754711E+07,-6.89775E+01
2.8755188E+07,-6.99375E+01
2.8755665E+07,-7.04575E+01
2.8756142E+07,-7.03375E+01
2.8756618E+07,-6.97175E+01
2.8757095E+07,-6.88775E+01
2.8757572E+07,-6.79575E+01
2.8758049E+07,-6.71175E+01
2.8758526E+07,-6.63775E+01
2.8759003E+07,-6.57375E+01
2.8759480E+07,-6.51975E+01
2.8759956E+07,-6.47575E+01
2.8760433E+07,-6.44175E+01
2.8760910E+07,-6.41175E+01
2.8761387E+07,-6.39175E+01
2.8761864E+07,-6.37575E+01
2.8762341E+07,-6.36375E+01
2.8762817E+07,-6.35775E+01
2.8763294E+07,-6.35575E+01
2.8763771E+07,-6.35575E+01
2.8764248E+07,-6.36175E+01
2.8764725E+07,-6.36775E+01
2.8765202E+07,-6.37375E+01
2.8765678E+07,-6.37975E+01
2.8766155E+07,-6.38175E+01
2.8766632E+07,-6.37975E+01
2.8767109E+07,-6.36975E+01
2.8767586E+07,-6.34975E+01
2.8768063E+07,-6.32375E+01
2.8768539E+07,-6.29175E+01
2.8769016E+07,-6.24975E+01
2.8769493E+07,-6.20575E+01
2.8769970E+07,-6.15975E+01
2.8770447E+07,-6.11175E+01
2.8770924E+07,-6.06775E+01
2.8771400E+07,-6.02775E+01
2.8771877E+07,-5.98975E+01
2.8772354E+07,-5.95775E+01
2.8772831E+07,-5.92775E+01
2.8773308E+07,-5.90375E+01
2.8773785E+07,-5.88175E+01
2.8774261E+07,-5.86375E+01
2.8774738E+07,-5.84975E+01
2.8775215E+07,-5.84175E+01
2.8775692E+07,-5.83375E+01
2.8776169E+07,-5.82975E+01
2.8776646E+07,-5.82975E+01
2.8777122E+07,-5.83375E+01
2.8777599E+07,-5.84175E+01
2.8778076E+07,-5.85175E+01
2.8778553E+07,-5.86775E+01
2.8779030E+07,-5.88575E+01
2.8779507E+07,-5.90975E+01
2.8779984E+07,-5.93575E+01
2.8780460E+07,-5.96775E+01
2.8780937E+07,-5.99975E+01
2.8781414E+07,-6.03575E+01
2.8781891E+07,-6.06975E+01
2.8782368E+07,-6.10175E+01
2.8782845E+07,-6.13375E+01
2.8783321E+07,-6.16175E+01
2.8783798E+07,-6.18175E+01
2.8784275E+07,-6.19175E+01
2.8784752E+07,-6.19175E+01
2.8785229E+07,-6.17775E+01
2.8785706E+07,-6.15175E+01
2.8786182E+07,-6.11775E+01
2.8786659E+07,-6.06575E+01
2.8787136E+07,-6.00575E+01
2.8787613E+07,-5.93775E+01
2.8788090E+07,-5.86375E+01
2.8788567E+07,-5.78775E+01
2.8789043E+07,-5.70975E+01
2.8789520E+07,-5.63375E+01
2.8789997E+07,-5.56175E+01
2.8790474E+07,-5.49175E+01
2.8790951E+07,-5.42575E+01
2.8791428E+07,-5.36575E+01
2.8791904E+07,-5.30975E+01
2.8792381E+07,-5.25975E+01
2.8792858E+07,-5.21575E+01
2.8793335E+07,-5.17575E+01
2.8793812E+07,-5.14175E+01
2.8794289E+07,-5.11175E+01
2.8794765E+07,-5.08775E+01
2.8795242E+07,-5.06775E+01
2.8795719E+07,-5.04975E+01
2.8796196E+07,-5.03775E+01
2.8796673E+07,-5.02775E+01
2.8797150E+07,-5.01975E+01
2.8797626E+07,-5.01575E+01
2.8798103E+07,-5.01175E+01
2.8798580E+07,-5.01175E+01
2.8799057E+07,-5.01175E+01
2.8799534E+07,-5.01375E+01
2.8800011E+07,-5.01775E+01
2.8800488E+07,-5.01975E+01
2.8800964E+07,-5.02575E+01
2.8801441E+07,-5.02975E+01
2.8801918E+07,-5.03575E+01
2.8802395E+07,-5.03975E+01
2.8802872E+07,-5.04775E+01
2.8803349E+07,-5.05375E+01
2.8803825E+07,-5.05975E+01
2.8804302E+07,-5.06775E+01
2.8804779E+07,-5.07775E+01
2.8805256E+07,-5.08775E+01
2.8805733E+07,-5.09975E+01
2.8806210E+07,-5.11375E+01
2.8806686E+07,-5.12975E+01
2.8807163E+07,-5.14775E+01
2.8807640E+07,-5.17175E+01
2.8808117E+07,-5.19575E+01
2.8808594E+07,-5.22375E+01
2.8809071E+07,-5.25575E+01
2.8809547E+07,-5.28975E+01
2.8810024E+07,-5.32775E+01
2.8810501E+07,-5.36575E+01
2.8810978E+07,-5.40575E+01
2.8811455E+07,-5.44575E+01
2.8811932E+07,-5.48575E+01
2.8812408E+07,-5.52375E+01
2.8812885E+07,-5.55975E+01
2.8813362E+07,-5.59375E+01
2.8813839E+07,-5.62375E+01
2.8814316E+07,-5.65175E+01
2.8814793E+07,-5.67375E+01
2.8815269E+07,-5.69175E+01
2.8815746E+07,-5.70775E+01
2.8816223E+07,-5.71975E+01
2.8816700E+07,-5.72775E+01
2.8817177E+07,-5.73575E+01
2.8817654E+07,-5.73975E+01
2.8818130E+07,-5.74375E+01
2.8818607E+07,-5.74775E+01
2.8819084E+07,-5.75375E+01
2.8819561E+07,-5.75775E+01
2.8820038E+07,-5.76575E+01
2.8820515E+07,-5.77375E+01
2.8820992E+07,-5.78575E+01
2.8821468E+07,-5.80175E+01
2.8821945E+07,-5.81775E+01
2.8822422E+07,-5.83975E+01
2.8822899E+07,-5.86175E+01
2.8823376E+07,-5.88575E+01
2.8823853E+07,-5.91175E+01
2.8824329E+07,-5.94175E+01
2.8824806E+07,-5.97375E+01
2.8825283E+07,-6.00775E+01
2.8825760E+07,-6.04575E+01
2.8826237E+07,-6.08575E+01
2.8826714E+07,-6.12575E+01
2.8827190E+07,-6.17175E+01
2.8827667E+07,-6.21575E+01
2.8828144E+07,-6.26175E+01
2.8828621E+07,-6.30575E+01
2.8829098E+07,-6.34575E+01
2.8829575E+07,-6.37975E+01
2.8830051E+07,-6.40375E+01
2.8830528E+07,-6.41575E+01
2.8831005E+07,-6.40975E+01
2.8831482E+07,-6.38775E+01
2.8831959E+07,-6.34975E+01
2.8832436E+07,-6.29775E+01
2.8832912E+07,-6.23975E+01
2.8833389E+07,-6.17175E+01
2.8833866E+07,-6.09975E+01
2.8834343E+07,-6.03175E+01
2.8834820E+07,-5.95975E+01
2.8835297E+07,-5.89175E+01
2.8835773E+07,-5.82575E+01
2.8836250E+07,-5.76375E+01
2.8836727E+07,-5.70175E+01
2.8837204E+07,-5.64175E+01
2.8837681E+07,-5.58375E+01
2.8838158E+07,-5.52775E+01
2.8838634E+07,-5.47175E+01
2.8839111E+07,-5.41975E+01
2.8839588E+07,-5.36975E+01
2.8840065E+07,-5.32175E+01
2.8840542E+07,-5.27775E+01
2.8841019E+07,-5.23575E+01
2.8841496E+07,-5.19975E+01
2.8841972E+07,-5.16575E+01
2.8842449E+07,-5.13775E+01
2.8842926E+07,-5.11375E+01
2.8843403E+07,-5.09575E+01
2.8843880E+07,-5.07975E+01
2.8844357E+07,-5.06975E+01
2.8844833E+07,-5.06375E+01
2.8845310E+07,-5.06175E+01
2.8845787E+07,-5.06375E+01
2.8846264E+07,-5.06975E+01
2.8846741E+07,-5.07975E+01
2.8847218E+07,-5.09175E+01
2.8847694E+07,-5.10775E+01
2.8848171E+07,-5.12575E+01
2.8848648E+07,-5.14775E+01
2.8849125E+07,-5.17175E+01
2.8849602E+07,-5.19775E+01
2.8850079E+07,-5.22975E+01
2.8850555E+07,-5.26175E+01
2.8851032E+07,-5.29975E+01
2.8851509E+07,-5.33975E+01
2.8851986E+07,-5.38575E+01
2.8852463E+07,-5.43375E+01
2.8852940E+07,-5.48775E+01
2.8853416E+07,-5.54775E+01
2.8853893E+07,-5.61175E+01
2.8854370E+07,-5.68175E+01
2.8854847E+07,-5.75775E+01
2.8855324E+07,-5.84375E+01
2.8855801E+07,-5.93775E+01
2.8856277E+07,-6.04375E+01
2.8856754E+07,-6.15975E+01
2.8857231E+07,-6.29175E+01
2.8857708E+07,-6.44175E+01
2.8858185E+07,-6.61975E+01
2.8858662E+07,-6.82975E+01
2.8859138E+07,-7.09375E+01
2.8859615E+07,-7.43175E+01
2.8860092E+07,-7.88575E+01
2.8860569E+07,-8.25775E+01
2.8861046E+07,-7.96375E+01
2.8861523E+07,-7.58575E+01
2.8862000E+07,-7.32175E+01
2.8862476E+07,-7.13175E+01
2.8862953E+07,-6.98175E+01
2.8863430E+07,-6.85775E+01
2.8863907E+07,-6.74775E+01
2.8864384E+07,-6.64175E+01
2.8864861E+07,-6.53975E+01
2.8865337E+07,-6.43375E+01
2.8865814E+07,-6.32975E+01
2.8866291E+07,-6.22775E+01
2.8866768E+07,-6.12575E+01
2.8867245E+07,-6.02775E+01
2.8867722E+07,-5.93775E+01
2.8868198E+07,-5.85575E+01
2.8868675E+07,-5.77775E+01
2.8869152E+07,-5.71175E+01
2.8869629E+07,-5.65375E+01
2.8870106E+07,-5.60375E+01
2.8870583E+07,-5.56175E+01
2.8871059E+07,-5.52575E+01
2.8871536E+07,-5.49775E+01
2.8872013E+07,-5.47775E+01
2.8872490E+07,-5.46175E+01
2.8872967E+07,-5.44975E+01
2.8873444E+07,-5.44375E+01
2.8873920E+07,-5.44175E+01
2.8874397E+07,-5.44175E+01
2.8874874E+07,-5.44175E+01
2.8875351E+07,-5.44575E+01
2.8875828E+07,-5.44975E+01
2.8876305E+07,-5.45175E+01
2.8876781E+07,-5.45775E+01
2.8877258E+07,-5.46175E+01
2.8877735E+07,-5.46775E+01
2.8878212E+07,-5.47575E+01
2.8878689E+07,-5.48775E+01
2.8879166E+07,-5.50175E+01
2.8879642E+07,-5.52175E+01
2.8880119E+07,-5.54775E+01
2.8880596E+07,-5.57975E+01
2.8881073E+07,-5.61775E+01
2.8881550E+07,-5.66575E+01
2.8882027E+07,-5.72575E+01
2.8882504E+07,-5.79375E+01
2.8882980E+07,-5.87775E+01
2.8883457E+07,-5.97575E+01
2.8883934E+07,-6.08975E+01
2.8884411E+07,-6.22775E+01
2.8884888E+07,-6.38775E+01
2.8885365E+07,-6.58775E+01
2.8885841E+07,-6.84175E+01
2.8886318E+07,-7.17775E+01
2.8886795E+07,-7.63775E+01
2.8887272E+07,-8.00975E+01
2.8887749E+07,-7.65175E+01
2.8888226E+07,-7.25375E+01
2.8888702E+07,-6.97775E+01
2.8889179E+07,-6.77975E+01
2.8889656E+07,-6.62975E+01
2.8890133E+07,-6.51175E+01
2.8890610E+07,-6.41575E+01
2.8891087E+07,-6.33575E+01
2.8891563E+07,-6.26575E+01
2.8892040E+07,-6.20175E+01
2.8892517E+07,-6.13975E+01
2.8892994E+07,-6.07775E+01
2.8893471E+07,-6.01775E+01
2.8893948E+07,-5.95175E+01
2.8894424E+07,-5.88575E+01
2.8894901E+07,-5.81775E+01
2.8895378E+07,-5.75175E+01
2.8895855E+07,-5.68775E+01
2.8896332E+07,-5.62975E+01
2.8896809E+07,-5.57775E+01
2.8897285E+07,-5.53175E+01
2.8897762E+07,-5.49375E+01
2.8898239E+07,-5.46375E+01
2.8898716E+07,-5.44175E+01
2.8899193E+07,-5.42975E+01
2.8899670E+07,-5.42575E+01
2.8900146E+07,-5.42975E+01
2.8900623E+07,-5.44375E+01
2.8901100E+07,-5.46175E+01
2.8901577E+07,-5.48575E+01
2.8902054E+07,-5.51375E+01
2.8902531E+07,-5.54375E+01
2.8903008E+07,-5.57175E+01
2.8903484E+07,-5.59775E+01
2.8903961E+07,-5.61775E+01
2.8904438E+07,-5.62975E+01
2.8904915E+07,-5.63575E+01
2.8905392E+07,-5.63775E+01
2.8905869E+07,-5.63575E+01
2.8906345E+07,-5.63175E+01
2.8906822E+07,-5.62775E+01
2.8907299E+07,-5.62375E+01
2.8907776E+07,-5.62375E+01
2.8908253E+07,-5.62575E+01
2.8908730E+07,-5.62975E+01
2.8909206E+07,-5.63575E+01
2.8909683E+07,-5.64575E+01
2.8910160E+07,-5.65375E+01
2.8910637E+07,-5.66375E+01
2.8911114E+07,-5.66975E+01
2.8911591E+07,-5.67575E+01
2.8912067E+07,-5.68175E+01
2.8912544E+07,-5.68175E+01
2.8913021E+07,-5.67775E+01
2.8913498E+07,-5.67175E+01
2.8913975E+07,-5.66175E+01
2.8914452E+07,-5.65175E+01
2.8914928E+07,-5.63975E+01
2.8915405E+07,-5.62775E+01
2.8915882E+07,-5.61775E+01
2.8916359E+07,-5.61175E+01
2.8916836E+07,-5.60775E+01
2.8917313E+07,-5.60775E+01
2.8917789E+07,-5.61375E+01
2.8918266E+07,-5.62375E+01
2.8918743E+07,-5.63775E+01
2.8919220E+07,-5.65575E+01
2.8919697E+07,-5.67775E+01
2.8920174E+07,-5.70175E+01
2.8920650E+07,-5.72775E+01
2.8921127E+07,-5.75575E+01
2.8921604E+07,-5.77975E+01
2.8922081E+07,-5.80175E+01
2.8922558E+07,-5.81975E+01
2.8923035E+07,-5.83375E+01
2.8923512E+07,-5.84175E+01
2.8923988E+07,-5.84175E+01
2.8924465E+07,-5.83975E+01
2.8924942E+07,-5.82975E+01
2.8925419E+07,-5.81775E+01
2.8925896E+07,-5.80375E+01
2.8926373E+07,-5.78775E+01
2.8926849E+07,-5.77175E+01
2.8927326E+07,-5.75575E+01
2.8927803E+07,-5.73975E+01
2.8928280E+07,-5.72575E+01
2.8928757E+07,-5.71175E+01
2.8929234E+07,-5.69975E+01
2.8929710E+07,-5.68575E+01
2.8930187E+07,-5.67175E+01
2.8930664E+07,-5.65775E+01
2.8931141E+07,-5.64175E+01
2.8931618E+07,-5.62175E+01
2.8932095E+07,-5.60175E+01
2.8932571E+07,-5.57575E+01
2.8933048E+07,-5.54775E+01
2.8933525E+07,-5.51775E+01
2.8934002E+07,-5.48575E+01
2.8934479E+07,-5.45175E+01
2.8934956E+07,-5.41575E+01
2.8935432E+07,-5.37775E+01
2.8935909E+07,-5.33975E+01
2.8936386E+07,-5.30375E+01
2.8936863E+07,-5.26775E+01
2.8937340E+07,-5.23175E+01
2.8937817E+07,-5.19975E+01
2.8938293E+07,-5.16775E+01
2.8938770E+07,-5.13975E+01
2.8939247E+07,-5.11375E+01
2.8939724E+07,-5.08975E+01
2.8940201E+07,-5.06975E+01
2.8940678E+07,-5.05175E+01
2.8941154E+07,-5.03775E+01
2.8941631E+07,-5.02775E+01
2.8942108E+07,-5.01975E+01
2.8942585E+07,-5.01775E+01
2.8943062E+07,-5.01775E+01
2.8943539E+07,-5.02175E+01
2.8944016E+07,-5.02975E+01
2.8944492E+07,-5.04175E+01
2.8944969E+07,-5.05975E+01
2.8945446E+07,-5.08175E+01
2.8945923E+07,-5.10775E+01
2.8946400E+07,-5.13975E+01
2.8946877E+07,-5.17775E+01
2.8947353E+07,-5.22175E+01
2.8947830E+07,-5.27375E+01
2.8948307E+07,-5.33375E+01
2.8948784E+07,-5.40375E+01
2.8949261E+07,-5.48375E+01
2.8949738E+07,-5.57775E+01
2.8950214E+07,-5.68575E+01
2.8950691E+07,-5.81575E+01
2.8951168E+07,-5.97175E+01
2.8951645E+07,-6.16175E+01
2.8952122E+07,-6.40175E+01
2.8952599E+07,-6.70575E+01
2.8953075E+07,-7.03975E+01
2.8953552E+07,-7.12175E+01
2.8954029E+07,-6.83975E+01
2.8954506E+07,-6.53775E+01
2.8954983E+07,-6.29975E+01
2.8955460E+07,-6.11775E+01
2.8955936E+07,-5.97375E+01
2.8956413E+07,-5.85575E+01
2.8956890E+07,-5.75975E+01
2.8957367E+07,-5.68375E+01
2.8957844E+07,-5.61775E+01
2.8958321E+07,-5.56575E+01
2.8958797E+07,-5.51975E+01
2.8959274E+07,-5.48375E+01
2.8959751E+07,-5.45375E+01
2.8960228E+07,-5.42775E+01
2.8960705E+07,-5.40775E+01
2.8961182E+07,-5.39375E+01
2.8961658E+07,-5.38175E+01
2.8962135E+07,-5.37375E+01
2.8962612E+07,-5.36975E+01
2.8963089E+07,-5.36775E+01
2.8963566E+07,-5.36775E+01
2.8964043E+07,-5.36975E+01
2.8964520E+07,-5.37375E+01
2.8964996E+07,-5.37975E+01
2.8965473E+07,-5.38575E+01
2.8965950E+07,-5.39175E+01
2.8966427E+07,-5.39775E+01
2.8966904E+07,-5.39975E+01
2.8967381E+07,-5.39775E+01
2.8967857E+07,-5.39375E+01
2.8968334E+07,-5.38375E+01
2.8968811E+07,-5.36975E+01
2.8969288E+07,-5.35175E+01
2.8969765E+07,-5.33175E+01
2.8970242E+07,-5.30975E+01
2.8970718E+07,-5.28575E+01
2.8971195E+07,-5.26375E+01
2.8971672E+07,-5.24175E+01
2.8972149E+07,-5.22375E+01
2.8972626E+07,-5.20975E+01
2.8973103E+07,-5.19775E+01
2.8973579E+07,-5.18975E+01
2.8974056E+07,-5.18575E+01
2.8974533E+07,-5.18575E+01
2.8975010E+07,-5.18975E+01
2.8975487E+07,-5.19775E+01
2.8975964E+07,-5.20575E+01
2.8976440E+07,-5.21775E+01
2.8976917E+07,-5.23175E+01
2.8977394E+07,-5.24575E+01
2.8977871E+07,-5.26175E+01
2.8978348E+07,-5.27775E+01
2.8978825E+07,-5.29175E+01
2.8979301E+07,-5.30775E+01
2.8979778E+07,-5.32575E+01
2.8980255E+07,-5.34175E+01
2.8980732E+07,-5.36175E+01
2.8981209E+07,-5.38175E+01
2.8981686E+07,-5.40575E+01
2.8982162E+07,-5.43375E+01
2.8982639E+07,-5.46775E+01
2.8983116E+07,-5.50775E+01
2.8983593E+07,-5.55375E+01
2.8984070E+07,-5.60575E+01
2.8984547E+07,-5.66775E+01
2.8985023E+07,-5.73575E+01
2.8985500E+07,-5.81175E+01
2.8985977E+07,-5.88975E+01
2.8986454E+07,-5.96775E+01
2.8986931E+07,-6.03775E+01
2.8987408E+07,-6.09175E+01
2.8987885E+07,-6.11975E+01
2.8988361E+07,-6.11975E+01
2.8988838E+07,-6.09375E+01
2.8989315E+07,-6.04775E+01
2.8989792E+07,-5.99175E+01
2.8990269E+07,-5.92975E+01
2.8990746E+07,-5.86775E+01
2.8991222E+07,-5.80375E+01
2.8991699E+07,-5.73975E+01
2.8992176E+07,-5.67775E+01
2.8992653E+07,-5.61775E+01
2.8993130E+07,-5.55775E+01
2.8993607E+07,-5.49975E+01
2.8994083E+07,-5.44375E+01
2.8994560E+07,-5.39175E+01
2.8995037E+07,-5.34175E+01
2.8995514E+07,-5.29375E+01
2.8995991E+07,-5.25175E+01
2.8996468E+07,-5.21175E+01
2.8996944E+07,-5.17775E+01
2.8997421E+07,-5.14775E+01
2.8997898E+07,-5.12175E+01
2.8998375E+07,-5.10175E+01
2.8998852E+07,-5.08575E+01
2.8999329E+07,-5.07375E+01
2.8999805E+07,-5.06975E+01
2.9000282E+07,-5.06975E+01
2.9000759E+07,-5.07575E+01
2.9001236E+07,-5.08775E+01
2.9001713E+07,-5.10375E+01
2.9002190E+07,-5.12775E+01
2.9002666E+07,-5.15575E+01
2.9003143E+07,-5.18775E+01
2.9003620E+07,-5.22575E+01
2.9004097E+07,-5.26575E+01
2.9004574E+07,-5.30975E+01
2.9005051E+07,-5.35375E+01
2.9005527E+07,-5.40175E+01
2.9006004E+07,-5.44775E+01
2.9006481E+07,-5.49175E+01
2.9006958E+07,-5.53575E+01
2.9007435E+07,-5.57375E+01
2.9007912E+07,-5.60975E+01
2.9008389E+07,-5.64175E+01
2.9008865E+07,-5.66775E+01
2.9009342E+07,-5.68975E+01
2.9009819E+07,-5.70775E+01
2.9010296E+07,-5.72375E+01
2.9010773E+07,-5.73775E+01
2.9011250E+07,-5.74975E+01
